"date","cloud.area","bloom.area.m2","vis.bloom","median","mean","min","max","sd","N","cloud.area.per","bloom.area.mi2","bloom.area.per","date2"
2017-05-30,1170000,86580000,0.13899672,118032.063565173,150607.235455842,6486.34433548237,2032357.01093622,158144.948068001,962,0.000648424853122197,33.42871116,4.79834391310426,2017.40821917808
2017-05-31,105480000,109980000,0,143218.789927354,164367.14636571,7244.35960074989,937562.00692588,116913.019796421,1222,0.0584579944507088,42.46349796,6.09519361934865,2017.41095890411
2017-06-02,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2017.41643835616
2017-06-03,1269900000,0,0,NA,NA,Inf,-Inf,NA,0,0.703790359811861,0,0,2017.41917808219
2017-06-04,817560000,1080000,0,123038.618235396,121792.117691772,73790.4230129101,178648.757485205,29303.6223003344,12,0.453099335827849,0.41699016,0.0598546018266643,2017.42191780822
2017-06-06,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2017.42739726027
2017-06-07,954810000,5310000,0.03474918,73790.4230129101,177107.162800412,8090.95899178381,1137627.28582343,239935.994620473,59,0.529164558982568,2.05020162,0.294285125647766,2017.4301369863
2017-06-08,509940000,450000,0,52966.3443891658,71779.8066334995,52966.3443891658,1e+05,25761.3941399833,5,0.282613478291567,0.1737459,0.0249394174277768,2017.43287671233
2017-06-10,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2017.43835616438
2017-06-11,1083060000,3780000,0,139368.865581229,133627.201825615,16595.8690743756,255858.588690565,56737.8096492629,42,0.600241898651732,1.45946556,0.209491106393325,2017.44109589041
2017-06-12,458010000,6930000,0,94623.7161365793,101975.111816428,10665.9612123026,173780.082874937,42398.8655594884,77,0.253833390579912,2.67568686,0.384067028387763,2017.44383561644
2017-06-14,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2017.44931506849
2017-06-15,213930000,39690000,0,97274.7223776964,112994.488187823,6486.34433548237,691830.970918936,85905.1982661359,441,0.118561990451651,15.32438838,2.19965661712991,2017.45205479452
2017-06-16,1800000,92430000,0,118032.063565173,133717.115334584,7244.35960074989,570164.272280747,95605.8369395878,1027,0.000997576697111072,35.68740786,5.12255633966535,2017.45479452055
2017-06-18,30690000,0,0,NA,NA,Inf,-Inf,NA,0,0.0170086826857438,0,0,2017.4602739726
2017-06-19,1140300000,0,0,NA,NA,Inf,-Inf,NA,0,0.631964837619864,0,0,2017.46301369863
2017-06-20,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2017.46575342466
2017-06-22,141660000,0,0,NA,NA,Inf,-Inf,NA,0,0.0785092860626414,0,0,2017.47123287671
2017-06-23,195120000,80370000,0,164437.172321493,167949.928763922,7046.93068967147,586138.164514028,92453.1738139983,893,0.10813731396684,31.03101774,4.45417995260094,2017.47397260274
2017-06-24,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2017.47671232877
2017-06-26,11160000,82260000,0,121338.885046498,167573.573951709,6668.06769213622,816582.371358592,145419.27007814,914,0.00618497552208865,31.76075052,4.5589255057976,2017.48219178082
2017-06-27,30240000,121590000,0.13899672,188799.134909629,229243.063692709,7046.93068967147,1076465.21362983,184224.666386082,1351,0.016759288511466,46.94614218,6.73863058898529,2017.48493150685
2017-06-29,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2017.4904109589
2017-06-30,11790000,81810000,0,194088.587759278,224439.490917689,6668.06769213622,937562.00692588,168598.14355467,909,0.00653412736607752,31.58700462,4.53398608836982,2017.49315068493
2017-07-01,208620000,120330000,0.13899672,242102.904673618,308779.946025198,7046.93068967147,1169499.39101987,212689.128623077,1337,0.115619139195173,46.45965366,6.66880022018752,2017.49589041096
2017-07-03,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2017.50136986301
2017-07-04,6570000,293400000,6.67184256,159955.802861467,281976.184700159,6486.34433548237,2679168.32481903,385496.831752213,3260,0.00364115494445541,113.2823268,16.2605001629105,2017.50410958904
2017-07-05,48690000,191610000,5.76836388,164437.172321493,306392.202854768,6668.06769213622,1976969.64011186,377808.906290616,2129,0.0269844496568545,73.98100422,10.6192039407474,2017.50684931507
2017-07-07,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2017.51232876712
2017-07-08,116100000,348480000,6.49809666,155596.563160508,271013.511506544,6486.34433548237,2089296.13085404,307310.550871808,3872,0.0643436969636641,134.54882496,19.3130848560704,2017.51506849315
2017-07-09,38880000,180090000,4.96913274,277971.326775929,369473.457495957,7870.45789695098,1819700.85860998,334153.902765678,2001,0.0215476566575992,69.53310918,9.98075485459627,2017.51780821918
2017-07-11,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2017.52328767123
2017-07-12,1115640000,30330000,0.1737459,586138.164514028,581213.866947101,108642.562361706,1106623.78397767,220995.996400494,337,0.618298036869442,11.71047366,1.68091673463216,2017.52602739726
2017-07-13,899100000,3690000,0,554625.71295791,515619.194279226,366437.574647833,636795.520907916,97861.5736497252,41,0.49828956020698,1.42471638,0.20450322290777,2017.52876712329
2017-07-15,242010000,17190000,2.01545244,672976.656284317,807932.648206468,44874.5389933132,2754228.70333817,545438.082334168,191,0.134124186926584,6.63709338,0.952685745741074,2017.53424657534
2017-07-16,35280000,675180000,8.8610409,248885.731828239,327685.951172615,6486.34433548237,1976969.64011186,278459.651311319,7502,0.019552503263377,260.68834836,37.4191019086363,2017.53698630137
2017-07-17,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2017.5397260274
2017-07-19,36990000,133560000,12.8571966,496592.321450336,639093.645394303,6668.06769213622,2606153.54999889,508837.64966641,1484,0.0205002011256325,51.56778312,7.40201909256415,2017.54520547945
2017-07-20,736740000,90270000,0.13899672,398107.170553497,397015.663549165,9289.66386779936,1137627.28582343,193697.673520795,1003,0.408308142127562,34.85342754,5.00284713601203,2017.54794520548
2017-07-21,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2017.55068493151
2017-07-23,299430000,446130000,15.88037526,469894.108605215,522906.88599016,6486.34433548237,2032357.01093622,321516.364413779,4957,0.165946883564427,172.25168526,24.7249384378979,2017.55616438356
2017-07-24,1260000,573300000,5.42087208,387257.644921617,413180.810298681,6668.06769213622,1499684.83550237,267700.359004077,6370,0.00069830368797775,221.3522766,31.7728178029876,2017.55890410959
2017-07-26,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2017.56438356164
2017-07-27,40230000,534600000,0.59073606,235504.928389601,288489.984840135,6486.34433548237,1342764.96113786,229200.760767365,5940,0.0222958391804325,206.4101292,29.6280279041988,2017.56712328767
2017-07-28,15480000,509310000,0.83398032,222843.51492703,280349.301404369,6486.34433548237,1342764.96113786,219727.323737556,5659,0.00857915959515522,196.64560962,28.2264326447578,2017.5698630137
2017-07-30,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2017.57534246575
2017-07-31,1432170000,0,0,NA,NA,Inf,-Inf,NA,0,0.793721899056424,0,0,2017.57808219178
2017-08-01,93780000,180450000,0.06949836,194088.587759278,220524.963721449,6668.06769213622,1106623.78397767,168865.254256444,2005,0.0519737459194868,69.6721059,10.0007063885385,2017.58082191781
2017-08-03,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2017.58630136986
2017-08-04,15210000,328500000,0.06949836,178648.757485205,212809.377411419,6486.34433548237,1270574.10520854,157936.155182489,3650,0.00842952309058856,126.834507,18.2057747222771,2017.58904109589
2017-08-05,24390000,335700000,0,164437.172321493,204559.180590751,6854.88226452661,887156.012037961,159397.971322747,3730,0.013517164245855,129.6144414,18.6048054011215,2017.59178082192
2017-08-07,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2017.59726027397
2017-08-08,99180000,270090000,0.83398032,194088.587759278,259915.371389089,6486.34433548237,1380384.26460288,218082.536668416,3001,0.0549664760108201,104.28228918,14.9686383401516,2017.6
2017-08-09,152460000,251460000,3.19692456,277971.326775929,375607.533335811,7655.96606911255,1584893.19246111,290659.605876355,2794,0.0844947462453078,97.08920892,13.9361464586417,2017.60273972603
2017-08-11,289710000,0,0,NA,NA,Inf,-Inf,NA,0,0.160559969400027,0,0,2017.60821917808
2017-08-12,90000,605250000,15.91512444,235504.928389601,337914.156464526,6668.06769213622,1923091.72891016,346418.69926103,6725,4.98788348555536e-05,233.6882355,33.5435164403598,2017.61095890411
2017-08-13,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2017.61369863014
2017-08-15,7740000,67770000,0.10424754,159955.802861467,214821.602034407,6486.34433548237,1306170.88813184,191705.749496149,753,0.00428957979757761,26.16613254,3.75587626462319,2017.61917808219
2017-08-16,3150000,481320000,2.88418194,235504.928389601,298778.680055627,6486.34433548237,1674942.87602644,229070.888559484,5348,0.00174575921994438,185.83861464,26.6752008807501,2017.62191780822
2017-08-17,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2017.62465753425
2017-08-19,0,545940000,2.39769342,310455.958812836,348585.473683606,6668.06769213622,2466039.33723434,245662.855005457,6066,0,210.78852588,30.2565012233788,2017.6301369863
2017-08-20,1434150000,0,0,NA,NA,Inf,-Inf,NA,0,0.794819233423247,0,0,2017.63287671233
2017-08-22,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2017.63835616438
2017-08-23,132660000,221490000,0,147231.250243272,206667.918534728,6486.34433548237,839459.986519397,181987.015385707,2461,0.073521402577086,85.51773198,12.2751812579517,2017.64109589041
2017-08-24,164160000,304110000,0.24324426,183653.834334835,252279.911675119,6668.06769213622,1169499.39101987,215623.642856625,3379,0.0909789947765298,117.41747922,16.8540582976916,2017.64383561644
2017-08-26,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2017.64931506849
2017-08-27,1262070000,0,0,NA,NA,Inf,-Inf,NA,0,0.699450901179428,0,0,2017.65205479452
2017-08-28,534690000,0,0,NA,NA,Inf,-Inf,NA,0,0.296330157876844,0,0,2017.65479452055
2017-08-30,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2017.6602739726
2017-08-31,20430000,272340000,0.03474918,135518.941235103,164512.439423863,6486.34433548237,1137627.28582343,133421.828481641,3026,0.0113224955122107,105.15101868,15.0933354272905,2017.66301369863
2017-09-03,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2017.67123287671
2017-09-04,18720000,158760000,0.03474918,155596.563160508,155839.444178052,6486.34433548237,1018591.38805412,91481.5049982256,1764,0.0103747976499551,61.29755352,8.79862646851965,2017.67397260274
2017-09-05,395550000,270000,0,199526.231496888,199526.231496888,199526.231496888,199526.231496888,0,3,0.219217479190158,0.10424754,0.0149636504566661,2017.67671232877
2017-09-07,1440000,205290000,0,111686.324778056,136352.165855993,6486.34433548237,524807.460249772,104633.22825032,2281,0.000798061357688858,79.26287958,11.3773622305518,2017.68219178082
2017-09-08,91350000,135360000,0,108642.562361706,122970.089459284,6854.88226452661,586138.164514028,77276.2879399027,1504,0.0506270173783869,52.26276672,7.50177676227526,2017.68493150685
2017-09-09,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2017.68767123288
2017-09-11,416160000,0,0,NA,NA,Inf,-Inf,NA,0,0.23063973237208,0,0,2017.69315068493
2017-09-12,25830000,70380000,0,57543.9937337157,79765.893382204,6486.34433548237,270395.836410884,62306.1959233857,782,0.0143152256035439,27.17385876,3.90052488570429,2017.69589041096
2017-09-13,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2017.69863013699
2017-09-15,23580000,7200000,0,87096.3589956081,81964.0936758477,6668.06769213622,199526.231496888,48144.6644940515,80,0.013068254732155,2.7799344,0.399030678844429,2017.70410958904
2017-09-16,43650000,9e+06,0,59156.1634175474,62884.6164194624,8550.66712884682,139315.68029453,31524.9585726356,100,0.0241912349049435,3.474918,0.498788348555536,2017.70684931507
2017-09-18,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2017.71232876712
2017-09-19,191880000,4680000,0,57543.9937337157,63909.0715567098,6486.34433548237,143218.789927354,38857.8532844782,52,0.10634167591204,1.80695736,0.259369941248879,2017.71506849315
2017-09-20,27360000,11520000,0,69823.2404077171,66330.8316549467,6854.88226452661,118032.063565173,30736.0196209292,128,0.0151631657960883,4.44789504,0.638449086151086,2017.71780821918
2017-09-22,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2017.72328767123
2017-09-23,73260000,1620000,0,30583.7242638881,29873.5508578272,7046.93068967147,55975.760149511,13822.0715607196,18,0.0406013715724206,0.62548524,0.0897819027399965,2017.72602739726
2017-09-24,79380000,270000,0,12246.1619926505,10861.0943256949,8090.95899178381,12246.1619926505,2399.00757108792,3,0.0439931323425983,0.10424754,0.0149636504566661,2017.72876712329
2017-09-26,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2017.73424657534
2017-09-27,501750000,0,0,NA,NA,Inf,-Inf,NA,0,0.278074504319711,0,0,2017.73698630137
2017-09-28,14130000,0,0,NA,NA,Inf,-Inf,NA,0,0.00783097707232192,0,0,2017.7397260274
2017-09-30,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2017.74520547945
2017-10-01,394470000,0,0,NA,NA,Inf,-Inf,NA,0,0.218618933171891,0,0,2017.74794520548
2017-10-02,987570000,0,0,NA,NA,Inf,-Inf,NA,0,0.54732045486999,0,0,2017.75068493151
2017-10-04,481320000,0,0,NA,NA,Inf,-Inf,NA,0,0.266752008807501,0,0,2017.75616438356
2017-10-05,1.44e+09,0,0,NA,NA,Inf,-Inf,NA,0,0.798061357688858,0,0,2017.75890410959
2017-10-06,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2017.76164383562
2017-10-08,24480000,0,0,NA,NA,Inf,-Inf,NA,0,0.0135670430807106,0,0,2017.76712328767
2017-10-09,99450000,0,0,NA,NA,Inf,-Inf,NA,0,0.0551161125153867,0,0,2017.7698630137
2017-10-10,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2017.77260273973
2017-10-12,97560000,0,0,NA,NA,Inf,-Inf,NA,0,0.0540686569834201,0,0,2017.77808219178
2017-10-13,108360000,0,0,NA,NA,Inf,-Inf,NA,0,0.0600541171660865,0,0,2017.78082191781
2017-10-15,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2017.78630136986
2017-10-16,3150000,2070000,0,18030.1774085957,38448.1279602991,6668.06769213622,229086.765276777,50538.8529984699,23,0.00174575921994438,0.79923114,0.114721320167773,2017.78904109589
2017-10-17,232290000,0,0,NA,NA,Inf,-Inf,NA,0,0.128737272762184,0,0,2017.79178082192
2017-10-19,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2017.79726027397
2017-10-20,516060000,90000,0,293764.965196153,293764.965196153,293764.965196153,293764.965196153,NA,1,0.286005239061744,0.03474918,0.00498788348555536,2017.8
2017-10-21,834480000,0,0,NA,NA,Inf,-Inf,NA,0,0.462476556780693,0,0,2017.80273972603
2017-10-23,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2017.80821917808
2017-10-24,1133460000,0,0,NA,NA,Inf,-Inf,NA,0,0.628174046170842,0,0,2017.81095890411
2017-10-25,437400000,0,0,NA,NA,Inf,-Inf,NA,0,0.24241113739799,0,0,2017.81369863014
2017-10-27,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2017.81917808219
2017-10-28,1341450000,0,0,NA,NA,Inf,-Inf,NA,0,0.743444033522026,0,0,2017.82191780822
2017-10-29,335250000,0,0,NA,NA,Inf,-Inf,NA,0,0.185798659836937,0,0,2017.82465753425
2017-10-31,0,12600000,0,28054.3363795171,38354.5154616917,6486.34433548237,277971.326775929,39200.1903745004,140,0,4.8648852,0.69830368797775,2017.8301369863
2017-11-01,0,17010000,0,24434.3055269397,47654.3821301188,6486.34433548237,301995.172040201,52521.0580134208,189,0,6.56759502,0.942709978769963,2017.83287671233
2017-11-02,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2017.83561643836
2017-11-04,4320000,2250000,0,27289.7778280804,60184.2241553085,6668.06769213622,229086.765276777,63838.0863101694,25,0.00239418407306657,0.8687295,0.124697087138884,2017.84109589041
2017-11-05,34830000,1530000,0,54450.2652842421,78446.1861527304,11912.4200802737,222843.51492703,57442.1828508406,17,0.0193031090890992,0.59073606,0.0847940192544411,2017.84383561644
2017-11-06,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2017.84657534247
2017-11-08,198720000,0,0,NA,NA,Inf,-Inf,NA,0,0.110132467361062,0,0,2017.85205479452
2017-11-09,162090000,0,0,NA,NA,Inf,-Inf,NA,0,0.089831781574852,0,0,2017.85479452055
2017-11-11,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2017.8602739726
2017-11-12,346860000,540000,0,50291.01137014,65053.5365959224,20137.2424986239,143218.789927354,49427.7371838769,6,0.192233029533304,0.20849508,0.0299273009133322,2017.86301369863
2017-11-13,983520000,0,0,NA,NA,Inf,-Inf,NA,0,0.54507590730149,0,0,2017.86575342466
2017-11-15,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2017.87123287671
2017-11-16,178290000,180000,0,13133.2711869501,13133.2711869501,12589.2541179417,13677.2882559585,769.356317154154,2,0.0988099718488517,0.06949836,0.00997576697111072,2017.87397260274
2017-11-17,0,1710000,0,41304.7501990161,114735.919775983,9817.47943019984,570164.272280747,171098.382091226,19,0,0.66023442,0.0947697862255518,2017.87671232877
2017-11-19,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2017.88219178082
2017-11-20,2430000,11070000,0,34994.5167028357,58512.3703419207,6486.34433548237,337287.308658869,55409.0166760383,123,0.00134672854109995,4.27414914,0.613509668723309,2017.88493150685
2017-11-21,698940000,0,0,NA,NA,Inf,-Inf,NA,0,0.387359031488229,0,0,2017.88767123288
2017-11-23,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2017.89315068493
2017-11-24,276570000,0,0,NA,NA,Inf,-Inf,NA,0,0.153277659511116,0,0,2017.89589041096
2017-11-25,5490000,17100000,0,50118.7233627272,91478.8039495913,6668.06769213622,420726.628384444,93400.5014849243,190,0.00304260892618877,6.6023442,0.947697862255518,2017.89863013699
2017-11-27,129330000,360000,0,59288.0447090279,56940.8079690065,11912.4200802737,97274.7223776964,35997.1300005638,4,0.0716758856874305,0.13899672,0.0199515339422214,2017.90410958904
2017-11-28,53550000,630000,0,59156.1634175474,92537.4693806122,46131.7574560379,235504.928389601,72361.7561175224,7,0.0296779067390544,0.24324426,0.0349151843988875,2017.90684931507
2017-11-29,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2017.9095890411
2017-12-01,26460000,3870000,0,42461.9563946313,77492.7361130146,6486.34433548237,469894.108605215,99136.6859447981,43,0.0146643774475328,1.49421474,0.21447898987888,2017.91506849315
2017-12-02,9e+06,4680000,0,65169.0582662308,76398.6301667425,6854.88226452661,409260.659730011,71934.4202245842,52,0.00498788348555536,1.80695736,0.259369941248879,2017.91780821918
2017-12-03,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2017.92054794521
2017-12-05,681120000,990000,0,48752.8490103386,53867.4090207302,7447.31973905989,128233.058265602,44130.2588622425,11,0.37748302218683,0.38224098,0.054866718341109,2017.92602739726
2017-12-06,14760000,4770000,0,71779.4291271362,116565.715940044,11912.4200802737,409260.659730011,106736.45394184,53,0.00818012891631079,1.84170654,0.264357824734434,2017.92876712329
2017-12-08,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2017.93424657534
2017-12-09,1456920000,0,0,NA,NA,Inf,-Inf,NA,0,0.807438578641702,0,0,2017.93698630137
2017-12-10,0,265950000,0,25118.8643150958,37909.3019459065,6486.34433548237,691830.970918936,51661.5824245184,2955,0,102.6838269,14.7391956998161,2017.9397260274
2017-12-12,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2017.94520547945
2017-12-14,0,43830000,0,73790.4230129101,107886.559144336,6668.06769213622,772680.585095702,112635.636256955,487,0,16.92285066,2.42909925746546,2017.95068493151
2017-12-16,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2017.95616438356
2017-12-18,10980000,11610000,0,73790.4230129101,94908.2774057466,7447.31973905989,366437.574647833,86634.3615797819,129,0.00608521785237754,4.48264422,0.643436969636641,2017.96164383562
2017-12-20,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2017.96712328767
